4069710|20190406|2|5|10.1
4082739|20190406|3|5|10.083333333333334
4095316|20190406|4|5|10.166666666666666
4109985|20190406|5|5|10.533333333333333
4132268|20190406|6|5|11.616666666666667
4165880|20190406|7|5|15.833333333333334
4208006|20190406|8|5|21.166666666666668
4255049|20190406|9|5|22.35
4307039|20190406|10|5|20.383333333333333
4362368|20190406|11|5|20.8
4411764|20190406|12|5|19.183333333333334
4459210|20190406|13|5|17.666666666666668
4505399|20190406|14|5|18.95
4551560|20190406|15|5|18.433333333333334
4597835|20190406|16|5|19.05
4644575|20190406|17|5|19.116666666666667
4690804|20190406|18|5|18.433333333333334
4734874|20190406|19|5|18.2
4773961|20190406|20|5|16.616666666666667
4808714|20190406|21|5|15.133333333333333
4838840|20190406|22|5|13.95
4840432|20190407|17|6|19.95
4840482|20190407|20|6|19.016666666666666
4840558|20190407|13|6|12.05
4840586|20190407|16|6|20.416666666666668
4840685|20190407|22|6|15.85
4840858|20190407|12|6|11.683333333333334
4840966|20190407|19|6|20.566666666666666
4841101|20190407|0|6|10.166666666666666
4841187|20190407|1|6|10.033333333333333
4841372|20190407|8|6|10.666666666666666
4841506|20190407|21|6|17.6
4841670|20190407|15|6|18.983333333333334
4841689|20190407|2|6|9.983333333333333
4841770|20190407|3|6|9.866666666666667
4841824|20190407|4|6|9.8
4841908|20190407|5|6|9.966666666666667
4841981|20190407|9|6|11.133333333333333
4842260|20190407|11|6|11.716666666666667
4842330|20190407|14|6|17.05
4842353|20190407|18|6|20.683333333333334
4842458|20190407|23|6|14.366666666666667
4842506|20190407|6|6|10.083333333333334
4842605|20190407|7|6|10.433333333333334
4842971|20190407|10|6|11.616666666666667
4864034|20190406|23|5|13.0
5593926|20190408|0|0|10.183333333333334
5611021|20190408|1|0|10.166666666666666
5623595|20190408|2|0|10.3
5634017|20190408|3|0|10.116666666666667
5644943|20190408|4|0|10.15
5659893|20190408|5|0|10.633333333333333
5684984|20190408|6|0|13.55
5723360|20190408|7|0|17.466666666666665
5770847|20190408|8|0|23.133333333333333
5821398|20190408|9|0|25.333333333333332
5872956|20190408|10|0|22.433333333333334
5927324|20190408|11|0|20.816666666666666
5982089|20190408|12|0|19.683333333333334
6035804|20190408|13|0|18.2
6083794|20190408|14|0|16.75
6131769|20190408|15|0|15.6
6178743|20190408|16|0|14.683333333333334
6225249|20190408|17|0|15.15
6270187|20190408|18|0|15.533333333333333
6312024|20190408|19|0|18.433333333333334
6347838|20190408|20|0|17.216666666666665
6377858|20190408|21|0|15.466666666666667
6403955|20190408|22|0|14.066666666666666
6426167|20190408|23|0|13.0
6445892|20190409|0|1|10.216666666666667
6462752|20190409|1|1|10.133333333333333
6476271|20190409|2|1|10.016666666666667
6487925|20190409|3|1|10.083333333333334
6499836|20190409|4|1|10.166666666666666
6514538|20190409|5|1|10.333333333333334
6538386|20190409|6|1|11.083333333333334
6572442|20190409|7|1|12.616666666666667
6611370|20190409|8|1|14.9
6653841|20190409|9|1|15.383333333333333
6698734|20190409|10|1|15.933333333333334
6746852|20190409|11|1|17.016666666666666
6794591|20190409|12|1|17.033333333333335
6841252|20190409|13|1|15.833333333333334
6888771|20190409|14|1|14.966666666666667
6936975|20190409|15|1|14.333333333333334
6984992|20190409|16|1|14.133333333333333
7031981|20190409|17|1|14.983333333333333
7077217|20190409|18|1|18.833333333333332
7118739|20190409|19|1|22.866666666666667
7154376|20190409|20|1|22.916666666666668
7184566|20190409|21|1|20.0
7210007|20190409|22|1|17.633333333333333
7231839|20190409|23|1|15.85
7232160|20190410|15|2|15.25
7232217|20190410|22|2|13.416666666666666
7232247|20190410|11|2|15.666666666666666
7232281|20190410|21|2|14.516666666666667
7232292|20190410|1|2|10.8
7232330|20190410|2|2|10.7
7232382|20190410|3|2|10.7
7232425|20190410|4|2|10.616666666666667
7232454|20190410|16|2|14.65
7232556|20190410|18|2|16.833333333333332
7232561|20190410|5|2|10.733333333333333
7232654|20190410|12|2|16.3
7232717|20190410|17|2|15.783333333333333
7232820|20190410|8|2|14.133333333333333
7232837|20190410|6|2|11.166666666666666
7232941|20190410|7|2|12.6
7233103|20190410|20|2|15.866666666666667
7233226|20190410|23|2|12.583333333333334
7233241|20190410|10|2|14.05
7233349|20190410|14|2|15.816666666666666
7233416|20190410|19|2|17.533333333333335
7233572|20190410|0|2|10.933333333333334
7233634|20190410|9|2|13.983333333333333
7233707|20190410|13|2|16.0
8052796|20190411|0|3|9.983333333333333
8069660|20190411|1|3|9.883333333333333
8083053|20190411|2|3|9.8
8094729|20190411|3|3|9.9
8106561|20190411|4|3|9.95
8121374|20190411|5|3|10.133333333333333
8145078|20190411|6|3|10.966666666666667
8181746|20190411|7|3|12.233333333333333
8228190|20190411|8|3|13.833333333333334
8277897|20190411|9|3|15.983333333333333
8331175|20190411|10|3|19.566666666666666
8387638|20190411|11|3|22.583333333333332
8443724|20190411|12|3|23.2
8498586|20190411|13|3|20.283333333333335
8547300|20190411|14|3|18.633333333333333
8596675|20190411|15|3|17.716666666666665
8645764|20190411|16|3|18.416666666666668
8694118|20190411|17|3|18.9
8740899|20190411|18|3|20.25
8785185|20190411|19|3|22.133333333333333
8823188|20190411|20|3|21.116666666666667
8855183|20190411|21|3|18.166666666666668
8882836|20190411|22|3|16.033333333333335
8905922|20190411|23|3|14.4
8928410|20190412|0|4|10.2
8946278|20190412|1|4|10.1
8960589|20190412|2|4|10.266666666666667
8973116|20190412|3|4|10.233333333333333
8985930|20190412|4|4|10.216666666666667
9001900|20190412|5|4|10.433333333333334
9027004|20190412|6|4|11.066666666666666
9065894|20190412|7|4|12.066666666666666
9114405|20190412|8|4|14.183333333333334
9167019|20190412|9|4|15.0
9221047|20190412|10|4|15.166666666666666
9278057|20190412|11|4|17.55
9331398|20190412|12|4|16.333333333333332
9380959|20190412|13|4|15.816666666666666
9431544|20190412|14|4|18.066666666666666
9483505|20190412|15|4|21.316666666666666
9535687|20190412|16|4|20.65
9587839|20190412|17|4|20.55
9638962|20190412|18|4|22.133333333333333
9688524|20190412|19|4|23.716666666666665
9734196|20190412|20|4|24.333333333333332
9774871|20190412|21|4|23.383333333333333
9810376|20190412|22|4|19.983333333333334
9839366|20190412|23|4|17.3
9865589|20190413|0|5|10.45
9886862|20190413|1|5|10.266666666666667
9903500|20190413|2|5|10.116666666666667
9917469|20190413|3|5|10.0
9930842|20190413|4|5|10.1
9946815|20190413|5|5|10.383333333333333
9970826|20190413|6|5|10.933333333333334
10006906|20190413|7|5|12.95
10050645|20190413|8|5|15.166666666666666
10099731|20190413|9|5|15.0
10152982|20190413|10|5|15.0
10210486|20190413|11|5|17.15
10262159|20190413|12|5|17.783333333333335
10311212|20190413|13|5|18.283333333333335
10358383|20190413|14|5|18.083333333333332
10405719|20190413|15|5|20.816666666666666
10453902|20190413|16|5|21.616666666666667
10502202|20190413|17|5|22.033333333333335
10549874|20190413|18|5|23.25
10596369|20190413|19|5|24.416666666666668
10637964|20190413|20|5|23.866666666666667
10673877|20190413|21|5|22.233333333333334
10705703|20190413|22|5|19.083333333333332
10709662|20190414|11|6|11.583333333333334
10709765|20190414|18|6|20.5
10709776|20190414|8|6|10.583333333333334
10709838|20190414|9|6|10.85
10709880|20190414|20|6|16.833333333333332
10709954|20190414|22|6|14.333333333333334
10710018|20190414|15|6|18.016666666666666
10710030|20190414|23|6|13.166666666666666
10710210|20190414|6|6|10.133333333333333
10710473|20190414|21|6|15.583333333333334
10710500|20190414|2|6|10.116666666666667
10710578|20190414|3|6|10.016666666666667
10710619|20190414|4|6|10.133333333333333
10710664|20190414|5|6|10.116666666666667
10710744|20190414|13|6|11.916666666666666
10710852|20190414|17|6|20.966666666666665
10711051|20190414|14|6|14.116666666666667
10711352|20190414|0|6|10.216666666666667
10711470|20190414|1|6|10.133333333333333
10711649|20190414|12|6|11.733333333333333
10711719|20190414|19|6|18.416666666666668
10711880|20190414|16|6|19.383333333333333
10712037|20190414|7|6|10.316666666666666
10712136|20190414|10|6|11.266666666666667
10732641|20190413|23|5|16.65
11479246|20190415|0|0|10.3
11496920|20190415|1|0|10.25
11510142|20190415|2|0|10.183333333333334
11521171|20190415|3|0|10.2
11532729|20190415|4|0|10.116666666666667
11548437|20190415|5|0|10.683333333333334
11575430|20190415|6|0|12.433333333333334
11616777|20190415|7|0|15.383333333333333
11667852|20190415|8|0|16.983333333333334
11722031|20190415|9|0|16.8
11777049|20190415|10|0|17.183333333333334
11835512|20190415|11|0|18.666666666666668
11894227|20190415|12|0|20.3
11950548|20190415|13|0|18.466666666666665
12003358|20190415|14|0|17.466666666666665
12052414|20190415|15|0|16.35
12101268|20190415|16|0|15.4
12148836|20190415|17|0|16.466666666666665
12195304|20190415|18|0|18.566666666666666
12238496|20190415|19|0|22.0
12275633|20190415|20|0|24.383333333333333
12307140|20190415|21|0|20.533333333333335
12334328|20190415|22|0|17.616666666666667
12357367|20190415|23|0|15.483333333333333
12380046|20190416|0|1|9.816666666666666
12397927|20190416|1|1|9.816666666666666
12412600|20190416|2|1|9.866666666666667
12425374|20190416|3|1|9.883333333333333
12438211|20190416|4|1|9.916666666666666
12454614|20190416|5|1|10.216666666666667
12480930|20190416|6|1|11.15
12515631|20190416|7|1|12.383333333333333
12558511|20190416|8|1|14.633333333333333
12604469|20190416|9|1|15.633333333333333
12652764|20190416|10|1|16.866666666666667
12703791|20190416|11|1|18.75
12753446|20190416|12|1|19.016666666666666
12801982|20190416|13|1|18.116666666666667
12850821|20190416|14|1|18.4
12900437|20190416|15|1|18.916666666666668
12949563|20190416|16|1|18.25
12998409|20190416|17|1|17.45
13045657|20190416|18|1|19.583333333333332
13089739|20190416|19|1|19.883333333333333
13127412|20190416|20|1|17.933333333333334
13158826|20190416|21|1|15.95
13185827|20190416|22|1|14.45
13208758|20190416|23|1|13.25
13230210|20190417|0|2|9.666666666666666
13247841|20190417|1|2|9.7
13262009|20190417|2|2|9.733333333333333
13274401|20190417|3|2|9.866666666666667
13287027|20190417|4|2|9.916666666666666
13302700|20190417|5|2|10.183333333333334
13328202|20190417|6|2|11.0
13367351|20190417|7|2|12.533333333333333
13415614|20190417|8|2|15.016666666666667
13467107|20190417|9|2|18.85
13520207|20190417|10|2|21.366666666666667
13576170|20190417|11|2|22.05
13631331|20190417|12|2|20.95
13679320|20190417|13|2|18.85
13727846|20190417|14|2|17.283333333333335
13777360|20190417|15|2|16.2
13826379|20190417|16|2|15.983333333333333
13874191|20190417|17|2|17.316666666666666
13920518|20190417|18|2|17.85
13963933|20190417|19|2|17.966666666666665
14001620|20190417|20|2|17.733333333333334
14032941|20190417|21|2|16.333333333333332
14059753|20190417|22|2|14.766666666666667
14082704|20190417|23|2|13.633333333333333
14104609|20190418|0|3|10.216666666666667
14122684|20190418|1|3|10.183333333333334
14136776|20190418|2|3|10.1
14148658|20190418|3|3|10.05
14160690|20190418|4|3|10.083333333333334
14175964|20190418|5|3|10.283333333333333
14200389|20190418|6|3|11.116666666666667
14238427|20190418|7|3|12.933333333333334
14285530|20190418|8|3|15.983333333333333
14336136|20190418|9|3|17.066666666666666
14389770|20190418|10|3|16.866666666666667
14446338|20190418|11|3|18.116666666666667
14502961|20190418|12|3|21.8
14555575|20190418|13|3|19.633333333333333
14604548|20190418|14|3|17.75
14654130|20190418|15|3|16.55
14703555|20190418|16|3|15.366666666666667
14751683|20190418|17|3|14.7
14798782|20190418|18|3|17.466666666666665
14842839|20190418|19|3|19.433333333333334
14880911|20190418|20|3|17.816666666666666
14912652|20190418|21|3|16.016666666666666
14940293|20190418|22|3|14.533333333333333
14963111|20190418|23|3|13.316666666666666
14985744|20190419|0|4|10.033333333333333
15003607|20190419|1|4|9.9
15018085|20190419|2|4|9.8
15030560|20190419|3|4|10.216666666666667
15043372|20190419|4|4|10.083333333333334
15059570|20190419|5|4|10.283333333333333
15085276|20190419|6|4|11.433333333333334
15124481|20190419|7|4|12.7
15172510|20190419|8|4|13.983333333333333
15225126|20190419|9|4|14.35
15279449|20190419|10|4|15.666666666666666
15336602|20190419|11|4|17.166666666666668
15393583|20190419|12|4|21.666666666666668
15443134|20190419|13|4|22.4
15493735|20190419|14|4|21.45
15545728|20190419|15|4|19.716666666666665
15598093|20190419|16|4|18.733333333333334
15649669|20190419|17|4|18.366666666666667
15700786|20190419|18|4|19.35
15750173|20190419|19|4|23.866666666666667
15795531|20190419|20|4|25.1
15835455|20190419|21|4|21.566666666666666
15870047|20190419|22|4|18.533333333333335
15898549|20190419|23|4|16.266666666666666
15924315|20190420|0|5|10.1
15945224|20190420|1|5|10.066666666666666
15961649|20190420|2|5|9.966666666666667
15975460|20190420|3|5|9.95
15988724|20190420|4|5|10.133333333333333
16004742|20190420|5|5|10.316666666666666
16029067|20190420|6|5|10.85
16065431|20190420|7|5|12.366666666666667
16109460|20190420|8|5|15.25
16158713|20190420|9|5|16.083333333333332
16212216|20190420|10|5|18.033333333333335
16269518|20190420|11|5|17.666666666666668
16322347|20190420|12|5|16.233333333333334
16370741|20190420|13|5|15.633333333333333
16417950|20190420|14|5|18.683333333333334
16464892|20190420|15|5|20.283333333333335
16512402|20190420|16|5|21.366666666666667
16560181|20190420|17|5|23.166666666666668
16607562|20190420|18|5|25.25
16652806|20190420|19|5|26.3
16692869|20190420|20|5|22.366666666666667
16727602|20190420|21|5|19.316666666666666
16757953|20190420|22|5|17.1
16783917|20190420|23|5|15.266666666666667
16799664|20190421|6|6|10.516666666666667
16799673|20190421|10|6|11.466666666666667
16799682|20190421|23|6|13.55
16799688|20190421|21|6|15.883333333333333
16799695|20190421|17|6|17.866666666666667
16799698|20190421|7|6|10.7
16799708|20190421|9|6|11.2
16799715|20190421|13|6|11.866666666666667
16799724|20190421|22|6|14.766666666666667
16799734|20190421|3|6|10.466666666666667
16799741|20190421|4|6|10.45
16799747|20190421|5|6|10.483333333333333
16799755|20190421|14|6|12.266666666666667
16799770|20190421|15|6|17.7
16799773|20190421|18|6|17.5
16799782|20190421|19|6|16.966666666666665
16799787|20190421|16|6|17.433333333333334
16799790|20190421|11|6|11.766666666666667
16799799|20190421|12|6|11.7
16799807|20190421|0|6|10.883333333333333
16799812|20190421|1|6|10.75
16799817|20190421|2|6|10.6
16799820|20190421|8|6|10.8
16799830|20190421|20|6|16.3
17560267|20190422|0|0|10.166666666666666
17578709|20190422|1|0|10.066666666666666
17592258|20190422|2|0|9.966666666666667
17603598|20190422|3|0|9.9
17615546|20190422|4|0|9.866666666666667
17631801|20190422|5|0|10.383333333333333
17659353|20190422|6|0|12.35
17701343|20190422|7|0|15.866666666666667
17752938|20190422|8|0|19.266666666666666
17807188|20190422|9|0|19.9
17862978|20190422|10|0|20.866666666666667
17920978|20190422|11|0|21.7
17979699|20190422|12|0|22.383333333333333
18034525|20190422|13|0|20.033333333333335
18083674|20190422|14|0|17.95
18133214|20190422|15|0|16.55
18182607|20190422|16|0|15.966666666666667
18230483|20190422|17|0|15.383333333333333
18277113|20190422|18|0|16.2
18320846|20190422|19|0|20.133333333333333
18358354|20190422|20|0|18.55
18390004|20190422|21|0|16.483333333333334
18417576|20190422|22|0|14.783333333333333
18440569|20190422|23|0|13.516666666666667
18465300|20190423|0|1|10.083333333333334
18483333|20190423|1|1|10.033333333333333
18498071|20190423|2|1|9.95
18510869|20190423|3|1|10.083333333333334
18524041|20190423|4|1|10.083333333333334
18540565|20190423|5|1|10.233333333333333
18567616|20190423|6|1|11.033333333333333
18605626|20190423|7|1|12.883333333333333
18648602|20190423|8|1|15.116666666666667
18695005|20190423|9|1|15.616666666666667
18743992|20190423|10|1|16.6
18795089|20190423|11|1|17.616666666666667
18844573|20190423|12|1|19.616666666666667
18892931|20190423|13|1|19.766666666666666
18942273|20190423|14|1|17.883333333333333
18991527|20190423|15|1|17.1
19041267|20190423|16|1|17.516666666666666
19089522|20190423|17|1|17.466666666666665
19135824|20190423|18|1|17.3
19178783|20190423|19|1|19.45
19215748|20190423|20|1|19.166666666666668
19246493|20190423|21|1|16.8
19272505|20190423|22|1|15.066666666666666
19294295|20190423|23|1|13.716666666666667
19317159|20190424|0|2|10.35
19333680|20190424|1|2|10.466666666666667
19347165|20190424|2|2|10.616666666666667
19358949|20190424|3|2|10.55
19370729|20190424|4|2|10.716666666666667
19385118|20190424|5|2|10.883333333333333
19407982|20190424|6|2|11.333333333333334
19442428|20190424|7|2|12.716666666666667
19486845|20190424|8|2|14.533333333333333
19537286|20190424|9|2|14.366666666666667
19589340|20190424|10|2|16.066666666666666
19644710|20190424|11|2|17.166666666666668
19700126|20190424|12|2|15.966666666666667
19749389|20190424|13|2|16.1
19796864|20190424|14|2|16.283333333333335
19845242|20190424|15|2|15.783333333333333
19893359|20190424|16|2|14.85
19939913|20190424|17|2|14.3
19984991|20190424|18|2|16.25
20027276|20190424|19|2|17.3
20063571|20190424|20|2|15.816666666666666
20093814|20190424|21|2|14.533333333333333
20119917|20190424|22|2|13.366666666666667
20142034|20190424|23|2|12.533333333333333
20165912|20190425|0|3|10.1
20183553|20190425|1|3|10.083333333333334
20198044|20190425|2|3|10.016666666666667
20210285|20190425|3|3|9.95
20222407|20190425|4|3|10.033333333333333
20237770|20190425|5|3|10.25
20262675|20190425|6|3|11.05
20300390|20190425|7|3|12.616666666666667
20346482|20190425|8|3|15.05
20396882|20190425|9|3|15.2
20450419|20190425|10|3|15.966666666666667
20507036|20190425|11|3|17.233333333333334
20563564|20190425|12|3|16.816666666666666
20618188|20190425|13|3|15.816666666666666
20667309|20190425|14|3|15.433333333333334
20716527|20190425|15|3|15.766666666666667
20765319|20190425|16|3|20.2
20812376|20190425|17|3|24.766666666666666
20858222|20190425|18|3|27.983333333333334
20900840|20190425|19|3|25.266666666666666
20937379|20190425|20|3|23.85
20968273|20190425|21|3|20.583333333333332
20994339|20190425|22|3|18.05
21016284|20190425|23|3|16.066666666666666
21039962|20190426|0|4|10.55
21057056|20190426|1|4|10.3
21070961|20190426|2|4|10.266666666666667
21083078|20190426|3|4|10.266666666666667
21095504|20190426|4|4|10.45
21110854|20190426|5|4|10.633333333333333
21135370|20190426|6|4|11.066666666666666
21171921|20190426|7|4|12.4
21217771|20190426|8|4|12.833333333333334
21268780|20190426|9|4|13.85
21323162|20190426|10|4|15.25
21379199|20190426|11|4|17.216666666666665
21433252|20190426|12|4|17.2
21482542|20190426|13|4|16.8
21532888|20190426|14|4|16.633333333333333
21584368|20190426|15|4|16.9
21635783|20190426|16|4|20.366666666666667
21686443|20190426|17|4|23.0
21735637|20190426|18|4|26.016666666666666
21783642|20190426|19|4|27.7
21827766|20190426|20|4|27.133333333333333
21866471|20190426|21|4|22.966666666666665
21900708|20190426|22|4|19.466666666666665
21928773|20190426|23|4|16.883333333333333
21956465|20190427|0|5|10.166666666666666
21977098|20190427|1|5|10.2
21993341|20190427|2|5|10.133333333333333
22007293|20190427|3|5|10.016666666666667
22020820|20190427|4|5|10.066666666666666
22036770|20190427|5|5|10.216666666666667
22061499|20190427|6|5|10.966666666666667
22098187|20190427|7|5|12.45
22142877|20190427|8|5|15.35
22192735|20190427|9|5|17.466666666666665
22246822|20190427|10|5|17.733333333333334
22303885|20190427|11|5|17.883333333333333
22357378|20190427|12|5|18.016666666666666
22405411|20190427|13|5|17.383333333333333
22452024|20190427|14|5|19.066666666666666
22498911|20190427|15|5|20.466666666666665
22546777|20190427|16|5|23.216666666666665
22594742|20190427|17|5|22.75
22642848|20190427|18|5|21.55
22688760|20190427|19|5|21.05
22729215|20190427|20|5|18.5
22764097|20190427|21|5|16.6
22794461|20190427|22|5|15.083333333333334
22820257|20190427|23|5|13.916666666666666
22843468|20190428|10|6|11.4
22843478|20190428|13|6|11.816666666666666
22843483|20190428|0|6|10.2
22843487|20190428|1|6|10.133333333333333
22843491|20190428|2|6|10.066666666666666
22843498|20190428|7|6|10.533333333333333
22843506|20190428|11|6|11.633333333333333
22843512|20190428|19|6|18.866666666666667
22843526|20190428|8|6|10.716666666666667
22843535|20190428|22|6|14.45
22843540|20190428|3|6|9.983333333333333
22843544|20190428|4|6|9.8
22843551|20190428|5|6|9.916666666666666
22843557|20190428|14|6|12.5
22843563|20190428|17|6|19.6
22843569|20190428|21|6|15.75
22843575|20190428|6|6|10.2
22843580|20190428|23|6|13.333333333333334
22843587|20190428|20|6|17.016666666666666
22843596|20190428|16|6|17.2
22843598|20190428|9|6|11.116666666666667
22843603|20190428|18|6|19.533333333333335
22843611|20190428|15|6|13.75
22843617|20190428|12|6|11.65
23603698|20190429|0|0|9.933333333333334
23622431|20190429|1|0|9.95
23636296|20190429|2|0|9.866666666666667
23648013|20190429|3|0|9.916666666666666
23659909|20190429|4|0|9.983333333333333
23675635|20190429|5|0|10.566666666666666
23702377|20190429|6|0|12.25
23742471|20190429|7|0|15.833333333333334
23791880|20190429|8|0|16.35
23844823|20190429|9|0|15.833333333333334
23899015|20190429|10|0|16.716666666666665
23956326|20190429|11|0|16.483333333333334
24014184|20190429|12|0|16.55
24068850|20190429|13|0|16.8
24116528|20190429|14|0|16.4
24164265|20190429|15|0|20.75
24211578|20190429|16|0|21.233333333333334
24257634|20190429|17|0|20.25
24301764|20190429|18|0|19.716666666666665
24342978|20190429|19|0|20.8
24378496|20190429|20|0|18.283333333333335
24408250|20190429|21|0|16.216666666666665
24434019|20190429|22|0|14.583333333333334
24455658|20190429|23|0|13.366666666666667
24478770|20190430|0|1|9.95
24496249|20190430|1|1|9.983333333333333
24510570|20190430|2|1|9.983333333333333
24523285|20190430|3|1|9.933333333333334
24536334|20190430|4|1|9.883333333333333
24552511|20190430|5|1|10.066666666666666
24578902|20190430|6|1|10.783333333333333
24618816|20190430|7|1|12.133333333333333
24663173|20190430|8|1|13.266666666666667
24708630|20190430|9|1|13.7
24756522|20190430|10|1|14.983333333333333
24807715|20190430|11|1|18.216666666666665
24856731|20190430|12|1|18.133333333333333
24905437|20190430|13|1|17.133333333333333
24955194|20190430|14|1|15.95
25005426|20190430|15|1|15.0
25055807|20190430|16|1|15.4
25105374|20190430|17|1|15.916666666666666
25154059|20190430|18|1|16.066666666666666
25200949|20190430|19|1|18.666666666666668
25243389|20190430|20|1|19.516666666666666
25280302|20190430|21|1|17.433333333333334
25311631|20190430|22|1|15.566666666666666
25336889|20190430|23|1|14.133333333333333
